percentage,,percentage,ket,elapsed_time,gpu_used
10,0,10,Dataloader,99.82407069206238,503.58349609375
10,1,10,Train,38.94564700126648,476.81640625
10,2,10,Test,0.9885308742523193,476.7578125
10,3,,Total,139.75824856758118,476.7578125
