percentage,,percentage,ket,elapsed_time,gpu_used
10,0,10,Dataloader,100.27988076210022,503.58349609375
10,1,10,Train,46.93665933609009,479.48095703125
10,2,10,Test,1.0530717372894287,478.67626953125
10,3,,Total,148.26961183547974,478.67626953125
