percentage,,percentage,ket,elapsed_time,gpu_used
70,0,70,Dataloader,674.9097335338593,464.53662109375
70,1,70,Train,1378.7675635814667,421.48291015625
70,2,70,Test,27.71007513999939,420.67822265625
70,3,,Total,2081.3873722553253,420.67822265625
