percentage,,percentage,ket,elapsed_time,gpu_used
80,0,80,Dataloader,770.3694713115692,465.40673828125
80,1,80,Train,1775.144615650177,421.48291015625
80,2,80,Test,36.16016340255737,420.67822265625
80,3,,Total,2581.6742503643036,420.67822265625
