percentage,,percentage,ket,elapsed_time,gpu_used
100,0,100,Dataloader,973.3655517101288,465.40673828125
100,1,100,Train,2789.424917459488,421.48291015625
100,2,100,Test,54.939666986465454,420.67822265625
100,3,,Total,3817.730136156082,420.67822265625
