percentage,,percentage,ket,elapsed_time,gpu_used
30,0,30,Dataloader,303.7018532752991,463.82470703125
30,1,30,Train,287.2357361316681,421.48291015625
30,2,30,Test,6.096165657043457,420.67822265625
30,3,,Total,597.0337550640106,420.67822265625
