percentage,,percentage,ket,elapsed_time,gpu_used
20,0,20,Dataloader,208.1355264186859,463.82470703125
20,1,20,Train,127.65015077590942,418.818359375
20,2,20,Test,2.895052909851074,418.759765625
20,3,,Total,338.6807301044464,418.759765625
