percentage,,percentage,ket,elapsed_time,gpu_used
70,0,70,Dataloader,691.2914922237396,464.53662109375
70,1,70,Train,1320.8332455158234,418.818359375
70,2,70,Test,27.154662609100342,418.759765625
70,3,,Total,2039.2794003486633,418.759765625
