percentage,,percentage,ket,elapsed_time,gpu_used
90,0,90,Dataloader,891.3295714855194,465.40673828125
90,1,90,Train,2162.9845027923584,418.818359375
90,2,90,Test,44.09470558166504,418.759765625
90,3,,Total,3098.408779859543,418.759765625
