percentage,,percentage,ket,elapsed_time,gpu_used
50,0,50,Dataloader,498.597678899765,464.53662109375
50,1,50,Train,690.2133028507233,418.818359375
50,2,50,Test,14.50495457649231,418.759765625
50,3,,Total,1203.3159363269806,418.759765625
