percentage,,percentage,ket,elapsed_time,gpu_used
100,0,100,Dataloader,924.4054481983185,522.33837890625
100,1,100,Train,2688.470017194748,479.48095703125
100,2,100,Test,55.390113830566406,478.67626953125
100,3,,Total,3668.265579223633,478.67626953125
