percentage,,percentage,ket,elapsed_time,gpu_used
100,0,100,Dataloader,963.8711833953857,465.40673828125
100,1,100,Train,2667.6592128276825,418.818359375
100,2,100,Test,54.28012251853943,418.759765625
100,3,,Total,3685.8105187416077,418.759765625
