percentage,,percentage,ket,elapsed_time,gpu_used
70,0,70,Dataloader,699.8093161582947,464.53662109375
70,1,70,Train,1369.8099029064178,421.48291015625
70,2,70,Test,27.779403924942017,420.67822265625
70,3,,Total,2097.3986229896545,420.67822265625
