percentage,,percentage,ket,elapsed_time,gpu_used
40,0,40,Dataloader,376.38280296325684,503.58349609375
40,1,40,Train,481.8498854637146,479.48095703125
40,2,40,Test,10.095779418945312,478.67626953125
40,3,,Total,868.3284678459167,478.67626953125
