percentage,,percentage,ket,elapsed_time,gpu_used
50,0,50,Dataloader,461.3754551410675,503.58349609375
50,1,50,Train,733.3447663784027,479.48095703125
50,2,50,Test,15.369965553283691,478.67626953125
50,3,,Total,1210.090187072754,478.67626953125
