percentage,,percentage,ket,elapsed_time,gpu_used
50,0,50,Dataloader,499.5038757324219,464.53662109375
50,1,50,Train,741.0298507213593,421.48291015625
50,2,50,Test,15.215055465698242,420.67822265625
50,3,,Total,1255.7487819194794,420.67822265625
