percentage,,percentage,ket,elapsed_time,gpu_used
50,0,50,Dataloader,499.5701026916504,464.53662109375
50,1,50,Train,725.4195418357849,421.48291015625
50,2,50,Test,14.649709939956665,420.67822265625
50,3,,Total,1239.639354467392,420.67822265625
