percentage,,percentage,ket,elapsed_time,gpu_used
40,0,40,Dataloader,372.61313939094543,503.58349609375
40,1,40,Train,453.74253010749817,476.81640625
40,2,40,Test,9.739225149154663,476.7578125
40,3,,Total,836.0948946475983,476.7578125
