percentage,,percentage,ket,elapsed_time,gpu_used
40,0,40,Dataloader,390.23456621170044,464.53662109375
40,1,40,Train,457.7300100326538,418.818359375
40,2,40,Test,9.78779935836792,418.759765625
40,3,,Total,857.7523756027222,418.759765625
