percentage,,percentage,ket,elapsed_time,gpu_used
100,0,100,Dataloader,931.0228688716888,522.33837890625
100,1,100,Train,2736.458966255188,479.48095703125
100,2,100,Test,55.16480875015259,478.67626953125
100,3,,Total,3722.6466438770294,478.67626953125
