percentage,,percentage,ket,elapsed_time,gpu_used
40,0,40,Dataloader,389.1957528591156,464.53662109375
40,1,40,Train,483.1645612716675,421.48291015625
40,2,40,Test,10.052299737930298,420.67822265625
40,3,,Total,882.4126138687134,420.67822265625
