percentage,,percentage,ket,elapsed_time,gpu_used
60,0,60,Dataloader,593.6057062149048,464.53662109375
60,1,60,Train,983.7496190071106,418.818359375
60,2,60,Test,20.35024929046631,418.759765625
60,3,,Total,1597.7055745124817,418.759765625
