percentage,,percentage,ket,elapsed_time,gpu_used
80,0,80,Dataloader,759.4314942359924,465.40673828125
80,1,80,Train,1777.3698625564575,421.48291015625
80,2,80,Test,36.14352560043335,420.67822265625
80,3,,Total,2572.9448823928833,420.67822265625
