percentage,,percentage,ket,elapsed_time,gpu_used
30,0,30,Dataloader,292.3160603046417,463.82470703125
30,1,30,Train,289.42227482795715,421.48291015625
30,2,30,Test,6.079045295715332,420.67822265625
30,3,,Total,587.8173804283142,420.67822265625
