percentage,,percentage,ket,elapsed_time,gpu_used
70,0,70,Dataloader,658.1500751972198,503.58349609375
70,1,70,Train,1339.3547160625458,479.48095703125
70,2,70,Test,27.46644639968872,478.67626953125
70,3,,Total,2024.9712376594543,478.67626953125
