percentage,,percentage,ket,elapsed_time,gpu_used
100,0,100,Dataloader,929.158040523529,522.33837890625
100,1,100,Train,2694.5099902153015,476.81640625
100,2,100,Test,54.1091525554657,476.7578125
100,3,,Total,3677.7771832942963,476.7578125
