percentage,,percentage,ket,elapsed_time,gpu_used
60,0,60,Dataloader,557.7182402610779,503.58349609375
60,1,60,Train,978.4256641864777,476.81640625
60,2,60,Test,20.700977563858032,476.7578125
60,3,,Total,1556.8448820114136,476.7578125
