percentage,,percentage,ket,elapsed_time,gpu_used
100,0,100,Dataloader,928.4990742206573,522.33837890625
100,1,100,Train,2768.2985470294952,479.48095703125
100,2,100,Test,55.2501859664917,478.67626953125
100,3,,Total,3752.0478072166443,478.67626953125
