percentage,,percentage,ket,elapsed_time,gpu_used
50,0,50,Dataloader,476.9519853591919,464.53662109375
50,1,50,Train,726.3799107074738,421.48291015625
50,2,50,Test,15.012735366821289,420.67822265625
50,3,,Total,1218.344631433487,420.67822265625
