percentage,,percentage,ket,elapsed_time,gpu_used
30,0,30,Dataloader,300.4498691558838,463.82470703125
30,1,30,Train,283.9597005844116,421.48291015625
30,2,30,Test,6.0122644901275635,420.67822265625
30,3,,Total,590.421834230423,420.67822265625
