percentage,,percentage,ket,elapsed_time,gpu_used
90,0,90,Dataloader,874.4967658519745,465.40673828125
90,1,90,Train,2237.6142416000366,421.48291015625
90,2,90,Test,45.117358684539795,420.67822265625
90,3,,Total,3157.228366136551,420.67822265625
