percentage,,percentage,ket,elapsed_time,gpu_used
10,0,10,Dataloader,96.89396071434021,503.58349609375
10,1,10,Train,46.91567540168762,479.48095703125
10,2,10,Test,1.0296969413757324,478.67626953125
10,3,,Total,144.83933305740356,478.67626953125
