percentage,,percentage,ket,elapsed_time,gpu_used
50,0,50,Dataloader,460.17448902130127,503.58349609375
50,1,50,Train,691.7681109905243,476.81640625
50,2,50,Test,14.753618478775024,476.7578125
50,3,,Total,1166.6962184906006,476.7578125
